x,y,Name,Genes
4.239399,9.066599,nucleoside-triphosphate diphosphatase activity (GO:0047429),DUT DHX9 ENPP1 ENPP3 ITPA DCTPP1 NUDT1 NUDT16 NUDT1
5.1045218,4.7461047,nucleosomal DNA binding (GO:0031492),SMARCC1 SMARCC2 H2AFZ H3F3C H3F3A ACTL6A MBD2 MBD3 SMARCE1 H2AFY HMGA2 HIST2H3PS2 SMARCA4 GATAD2B HIST3H3 HIST2H3A HNRNP
7.361389,8.599538,neurotrophin TRKA receptor binding (GO:0005168),SHC1 PIK3R1 PLCG1 FRS2 GRB2 EFNA
5.2236204,6.954395,C3HC4-type RING finger domain binding (GO:0055131),DNAJA1 PINK1 HSPA8 HSPA1A KCNH2 HSPA1
3.4605818,7.530955,phosphatidylinositol bisphosphate binding (GO:1902936),GSDMD GSDMC ANXA2 GSDMB PLEKHA2 GSDMA ATP13A2 ACTN2 PLEKHA1 SYTL2 GAB2 ARAP3 WIPI1 WIPI2 SDCBP2 KIF16B MAPT RAB35 HIP1R PLCD1 NCF1 PFN2 EXOC1 PFN
4.783622,7.233858,microtubule binding (GO:0008017),MX1 STARD9 MX2 MTUS2 EML1 EML2 PEX14 EML3 EML4 MTUS1 EML5 EML6 APC DNM1P34 KIF20A KIF20
6.048282,9.680961,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)",HGD HAAO ALOX15 ADO ALOX12 ALOX12B ALOX15B HPDL PTGS2 ADI1 TDO2 ALOX5 ETHE1 PIR HPD BCO2 BCO1 CDO1 ALOXE3 IDO
5.314412,8.166228,protein phosphatase activator activity (GO:0072542),PTPA B3GAT3 IGFBP3 PPP1R15A PHACTR4 CALM2 CALM
3.9403498,8.397802,protein kinase A regulatory subunit binding (GO:0034237),AKAP1 ARFGEF2 RYR2 ARFGEF1 AKAP8L AKAP9 AKAP8 AKAP7 GSKIP AKAP6 AKAP5 PJA2 AKAP14 KCNQ1 ACBD3 EZR AKAIN
4.4913406,5.30602,steroid hormone receptor binding (GO:0035258),NCOA3 KDM4C NCOA1 DNAAF4 NCOA6 NCOA4 FOXH1 TRIP4 WIPI1 ISL1 SMARCA4 FOXP1 CDK7 CNOT1 CAL
6.0977793,8.545582,amyloid-beta binding (GO:0001540),BCHE CD74 TGFB2 ITGA2 LILRB2 MAPK8IP2 MARCO FCGR2B IAPP APOA1 GSA
6.6476912,10.556035,ADP-ribosylation factor binding (GO:0030306),GGA3 GGA2 RAB11FIP3 SORL1 RAB11FIP4 GGA
4.204494,8.187973,protein kinase A catalytic subunit binding (GO:0034236),RYR2 GSK3B GSK3A PJA2 KCNQ1 PRKAR1B PRKAR1A PRKAR2B PKIA PRKAR2A SOX9 CSK EZ
5.7484317,5.0661154,N-acetyltransferase activity (GO:0008080),CREBBP NAA50 NAT8B ESCO2 ESCO1 NAA10 SMARCE1 NAT1 SAT1 SAT2 NAT6 ATAT1 AANAT KAT2B NAT8 NAT2 EP300 NAT10 GNPNAT1 NAGS SATL1 NAT8
5.7023015,5.5462723,cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538),HEXIM2 CDKN2C CDKN2D HEXIM1 CDKN2A INCA1 CDKN2B CCNYL1 KAT2B CCNY CDK4 CCNYL3 CCNYL2 CKS2 CCN
1.7791067,9.527109,potassium ion symporter activity (GO:0022820),SLC12A3 SLC12A4 SLC12A5 SLC12A6 SLC12A1 SLC12A2 SLC12A7 SLC12A8 SLC12A
3.8542862,9.955881,phosphofructokinase activity (GO:0008443),PFKFB3 PFKFB2 PFKM PFKFB4 PFKL PFKFB
5.977082,9.398741,dipeptidyl-peptidase activity (GO:0008239),DPP7 DPP8 FAP NAALAD2 PRSS16 PRCP DPP
5.857706,6.25144,ribosomal small subunit binding (GO:0043024),EIF4B NPM1 DDX3X PTCD3 MTIF2 ERAL1 MTIF3 UNG NME1 CPEB2 PIM1 DHX29 EIF4
5.436417,10.665061,carboxylic acid binding (GO:0031406),CASR PHYH AKR1C2 AKR1C1 LAYN ASS1 VCAN BCAN TMEM2 DDAH2 ERCC2 DDAH1 AAR
3.8530297,7.9743195,protein binding involved in cell-cell adhesion (GO:0098632),ANXA1 ANXA2 IZUMO1 TMOD3 TACSTD2 BAIAP2 PPP1CA BAIAP2L1 CNN3 PDLIM1 EPCAM RAB10 KRT18 TRIM29 PKP3 PLXNB3 CDC42EP1 STXBP6 PAK4 PDLIM
1.7408594,9.533165,potassium:chloride symporter activity (GO:0015379),SLC12A3 SLC12A4 SLC12A5 SLC12A6 SLC12A1 SLC12A2 SLC12A7 SLC12A8 SLC12A
4.733158,8.86214,protein serine/threonine/tyrosine kinase activity (GO:0004712),PRKCG MAP2K2 PRKAA2 MAP2K1 TNK2 AURKA AURKC AURKB RPS6KA1 RPS6KB1 RPS6KA2 AKT
1.8718274,7.94115,"ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",ABCA2 ABCC4 ABCG8 ABCA3 ABCC5 RALBP1 ABCC2 ATP6V0E1 ABCA1 ABCC3 ATP6V0E2 ABCA6 ABCC8 ABCA7 ABCC9 ABCA4 ABCC6 ABCA5 ABCA8 TAP1 ABCA9 ABCA10 ABCA11P ABCA12 ABCB11 ABCC10 ABCG1 ABCG4 ABCC1 ABCG5 ABCG
5.645535,7.0269966,ubiquitin-ubiquitin ligase activity (GO:0034450),PPIL2 UBE4A UBR5 AMFR UBE4B ANAPC11 RBX1 PRPF19 UBOX5 PELI2 PELI1 STUB1 UBE2
5.273054,11.020189,NAD binding (GO:0051287),RNLS HPGD CTBP1 UXS1 SIRT5 SIRT6 SORD NUDT6 HSD17B8 PARP15 SIRT2 GRHPR ADH4 ALDH5A1 GLUD1 NNT BDH2 ALDH1A1 ALDH1B1 ALDH2 CRYL1 ME
4.1133714,10.059051,5'-nucleotidase activity (GO:0008253),NT5C2 NT5DC1 NT5C3B NT5C1A NT5E NT5DC2 NT5C3A NT5DC3 NT5C1B NT5C NT5DC4 NT5M NT5C1B-RDH14 ACP
5.3453007,11.699705,retinoic acid binding (GO:0001972),UGT1A1 NR2F2 SERPINA5 RXRA CYP26A1 CYP26B1 CYP27C1 CYP26C1 LCN12 RARA UGT1A3 UGT1A9 UGT1A8 UGT1A
2.5535982,9.211205,calcium-activated potassium channel activity (GO:0015269),CCT8L2 HPN PKD2L1 MTMR6 KCNU1 KCNT1 KCNT2 KCNMB1 KCNMB2 KCNMA1 KCNMB3 KCNN1 KCNMB4 KCNN2 KCNN3 TMEM38A TMEM38B KCNN
3.2341058,8.732507,protein channel activity (GO:0015266),TOMM40 TIMM23B TIMM17B TOMM20L TIMM23 TIMM17A TIMM22 TOMM20 TOMM22 TOMM40L TOMM
4.313992,9.745578,chondroitin sulfotransferase activity (GO:0034481),CHST9 CHST7 CHST12 CHST13 CHST11 CHST
6.507172,10.5469265,clathrin heavy chain binding (GO:0032050),PICALM CEMIP LRP1 CLTB CLTA LDL
5.6767244,8.701166,collagen binding (GO:0005518),CTSB ITGA1 LUM LACRT ITGA2 FN1 USH2A MMP9 GP6 P3H1 MMP13 ITGA10 MMP12 ITGA11 COL5A3 TGFBI SPARCL1 ADAM9 PPI
3.258363,9.757383,galanin receptor activity (GO:0004966),GAL LTB4R CYSLTR2 CYSLTR1 GALR3 GALR2 LTB4R2 GALR1 GPR84 RXFP3 RXFP
3.2014732,8.740133,channel activity (GO:0015267),CHRNB3 TRPA1 TOMM20L TIMM23 TIMM22 TOMM40L P2RX6 BCL2 BAX CHRNB1 STEAP1 TOMM
5.755755,5.0392885,N-acyltransferase activity (GO:0016410),CERS4 NAA50 CERS5 CERS6 GLYATL2 NAT8B ESCO2 GLYATL1 NAA10 ESCO1 SMARCE1 BAAT NAT6 NAT10 NMT2 HRASLS5 CERS1 CERS2 NMT1 CERS
3.5150707,7.505441,"phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)",GBF1 MYO10 GAB2 ARAP3 PARD3 ARAP1 COMMD1 ARAP2 ADAP2 FERMT2 ZFYVE16 KIF16B MYO1B HIP1R BTK OGT MYO1
4.08439,11.459829,acid-thiol ligase activity (GO:0016878),SLC27A2 ACSS3 AASDH ACSM4 ACSM3 ACSM1 ACSM2A ACSM2B ACSM6 ACSM5 ACSL4 ACSF3 ACSF2 AACS ACSS2 ACSS
6.0598984,11.050062,alpha-adrenergic receptor activity (GO:0004936),ADRA1D ADRA2C ADRA1B ADRA2B ADRA1A ADRA2
3.6492143,8.213827,glutamate receptor binding (GO:0035254),HIP1 NSF HOMER2 HOMER3 CAMK2A HOMER1 SHISA6 SCRIB AKAP5 SHISA7 SHANK1 DLG1 DLG2 DLG3 DLG4 GNAS SYNDIG1 SQSTM1 SHANK3 SHANK
4.51933,5.353334,estrogen receptor binding (GO:0030331),MBD4 NCOA1 NCOA6 DNAAF4 PRMT2 ARID5A DDX54 TRIP4 TAF10 WIPI1 ESR1 ISL1 LATS1 CNOT1 STRN MMS19 PADI2 CCDC62 PPI
1.5059898,8.891117,manganese ion transmembrane transporter activity (GO:0005384),ATP13A1 SLC11A1 SLC11A2 ATP2C2 SLC30A10 ATP2C
3.892267,7.21891,Arp2/3 complex binding (GO:0071933),WHAMMP3 WHAMM JMY PICK1 IQGAP2 SNX9 CORO1
5.337856,8.297369,proteasome binding (GO:0070628),UBL4B USP14 PSMD14 ZFAND4 ADRM1 USP13 UBL4A ISG15 NEDD8 UCHL5 BAG6 UBC PSME4 UBD PSMF1 SACS UBA52 ANKUB1 RPS27A PSMG
6.7069407,10.54277,lipoprotein particle receptor activity (GO:0030228),LRP2 LRP1 TNFAIP6 LRP6 VLDLR SORL1 LRP8 CXCL16 STAB1 APOBR STAB2 CD36 SCARB1 LDLR LRP1
3.9293487,11.040972,phospholipase activity (GO:0004620),PLCL1 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A RARRES3 DDHD1 DDHD2 CLC PAFAH1B1 MGLL PAFAH1B
4.137856,9.475236,1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308),PIKFYVE PIP4K2A PIP5K1A PIP4K2B PIP5K1B PIP5K1
3.74243,7.3787045,cytoskeletal adaptor activity (GO:0008093),BIN3 ABI2 SORBS2 ANK1 BICD1 OBSL1 NCK1 SDCB
7.0982475,9.679518,chemokine binding (GO:0019956),CCR1 ITGB1 ITGA4 CX3CR1 ITGB3 HMGB1 ZFP36 ACKR1 PDPN CXCR4 CXCR3 PLP2 ACKR3 ITGAV CCR6 CCR
5.0092854,5.2014008,"transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)",SMAD3 TFAP2B RELA POU2F1 MEF2C STAT1 SRF TAF1L HEYL TAF1 DACH1 DACH2 HEY2 LMX1B HEY1 TAF4B TAF9 TAF
5.126545,11.512605,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)",NQO1 NQO2 CBR1 AKR1C2 AKR1C1 DCXR AKR1C4 AKR1C3 DHRS4 ADH4 CRYZ TP53I3 NDUFS7 CRYZL
3.9108183,9.034499,m7G(5')pppN diphosphatase activity (GO:0050072),NUDT11 NUDT10 NUDT3 NUDT16 DCPS NUDT
6.154468,5.136539,histone acetyltransferase activity (H4-K8 specific) (GO:0043996),PHF20 KANSL2 KANSL3 MCRS1 WDR5 KAT8 OGT KANSL1 KANSL1L HCFC
5.101441,4.531887,histone deacetylase binding (GO:0042826),HSP90AA1 BORCS8-MEF2B SIRT2 FOXP3 HIC1 KAT2B NCOR1 SP1 TFAP4 KAT2A NCOR2 SFPQ SP2 TAL1 BHLHE41 BRMS1L HSPA1A UHRF1BP1 BCOR TP5
3.173741,9.780048,neuropeptide receptor activity (GO:0008188),NPY5R NPY1R OPRM1 SORCS2 SSTR1 TACR1 SORCS1 SSTR2 TACR2 SORCS3 SSTR4 SSTR5 HCRTR2 GAL GPR143 LTB4R2 NMUR2 NMUR
5.2317457,11.609797,aldehyde dehydrogenase (NAD) activity (GO:0004029),ALDH1L2 ALDH1L1 ADH5 ALDH4A1 ALDH3A2 ALDH7A1 ALDH1A1 ALDH1B1 ALDH2 ALDH1A3 ALDH3A1 ALDH1A2 ALDH9A1 ALDH16A
6.3996463,5.822128,U1 snRNA binding (GO:0030619),ISG20 SNRPA PRPF8 SNRNP70 RBPMS GEMIN5 SNRPB
3.4690514,11.184671,lysophosphatidic acid acyltransferase activity (GO:0042171),LPGAT1 ABHD5 MBOAT7 LPCAT2 MBOAT2 LPCAT1 AGPAT1 AGPAT2 CRLS1 LCLAT1 TAZ AGPAT3 AGPAT4 AGPAT5 MBOAT1 LPCAT4 LPCAT3 GPAT4 GPAT3 PNPLA
6.774668,8.285998,SH2 domain binding (GO:0042169),AFAP1L2 SIGLEC10 LILRB1 TRPV4 LAX1 PTK2 LAT2 RUFY1 LCK DLC1 CRK SQSTM1 SKAP
3.9352117,9.77849,"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity (GO:0003836)",ST3GAL5 ST3GAL6 C20ORF173 ST3GAL1 ST3GAL2 ST3GAL3 ST3GAL
0.4159272,9.935187,organic acid:sodium symporter activity (GO:0005343),SLC10A5 SLC13A3 SLC10A6 SLC38A1 SLC13A5 SLC10A1 SLC10A2 SLC10A3 SLC10A4 SLC23A1 SLC5A12 SLC6A6 SLC6A
3.9978576,10.156894,protein-glutamine gamma-glutamyltransferase activity (GO:0003810),TGM2 TGM1 F13A1 TGM6 TGM5 TGM4 TGM
4.40804,9.826316,heparan sulfate sulfotransferase activity (GO:0034483),HS3ST3A1 HS3ST1 HS3ST3B1 HS3ST6 HS6ST1 HS3ST4 HS6ST2 HS3ST5 HS2ST1 HS3ST2 HS6ST3 NDST3 NDST2 NDST
6.2791324,6.740751,nucleotidyltransferase activity (GO:0016779),MOCS3 PNPT1 DNTT REV1 UAP1 PAPSS1 APTX THG1L NUDT5 PAPSS2 HINT3 UAP1L1 TERT LIPT1 YRDC ISP
4.272062,10.386149,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)",MECR SRD5A3 PECR AKR1C2 AKR1C1 DHCR24 PTGR2 TM7SF2 BDH2 DPYD TBXAS1 LBR DHCR7 DECR1 BLVRB BLVRA DECR
4.2955613,9.995683,acyl-CoA oxidase activity (GO:0003997),ACOXL ACOX3 ACADL ACOX2 ACOX1 ACAA
1.790893,9.015053,solute:proton antiporter activity (GO:0015299),SLC47A1 SLC47A2 SLC11A1 SLC22A18 SLC9A1 SLC9B
5.9301934,9.967776,galactosidase activity (GO:0015925),GLB1 PSAP NAGA GLA GLB1L GLB1L2 GBA
4.608784,10.556057,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)",AOC2 AOC3 RNLS AOC1 MAOB MAOA LOXL4 NUGGC VCAM1 LOXL1 LOXL2 LOXL3 IL4I1 LOX PNP
7.019694,6.615724,double-stranded DNA binding (GO:0003690),ZBP1 NKX2-8 FBXO18 MSH2 APTX WT1 MAU2 NEIL3 MSH3 MSH4 MSH5 MSH6 POLR3F MRE11 TARDB
6.5233407,6.5797505,"hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)",MBD4 MPG OGG1 DNPH1 SMUG1 BST1 NEIL3 NTHL1 ADPRH TDG CD38 NEIL2 NEIL1 MUTY
3.8925703,7.1129723,GTP-Rho binding (GO:0017049),WHAMMP3 RTKN WHAMM RTKN2 C15ORF62 TNFAIP1 TRIOBP ANLN CDC42EP5 CDC42EP4 CDC42EP3 PKN1 CDC42EP2 CDC42EP1 STXBP6 KCTD13 EXOC
5.9581313,7.875441,cysteine-type peptidase activity (GO:0008234),CTSB USP8 USP7 USP21 USP6 USP9X USP5 USP9Y CAPN15 ESPL1 OTULIN ATG4D ATG4C ATG4B ATG4A BLMH USP2
3.7673395,9.743824,lipase inhibitor activity (GO:0055102),APOC1 ANXA4 ANXA5 APOC3 FAF2 APOC2 ANGPTL3 APOA
7.6401973,8.724284,phosphatidylinositol bisphosphate kinase activity (GO:0052813),KL PDGFRB EGF PDGFRA GAB1 NRG1 PTPN11 NRG2 FRS2 VAV1 EREG KITLG NRG4 PIK3CB PIK3CA CD2
7.303274,5.9238667,nuclease activity (GO:0004518),SND1 ENDOG DIS3 RNASE12 RNASE11 RNASE10 RNASE13 TATDN1 NME1 LRPPRC ERN2 AZGP1 XRN2 DNA2 MRE1
1.3748676,9.286384,iron ion transmembrane transporter activity (GO:0005381),SLC25A28 SLC11A2 TTYH1 SLC40A1 SLC25A3
4.120753,9.26724,phospholipid scramblase activity (GO:0017128),PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLSCR5 TMEM256-PLSCR
5.1689863,9.190108,caspase binding (GO:0089720),NOL3 NLRP7 BCL2L10 CARD18 MAGEA3 CARD16 FADD RIOK3 RIPK2 BFAR CARD1
4.2037544,10.18469,G-protein coupled receptor activity (GO:0004930),TAAR9 TAAR8 GPR37L1 TAAR5 TAAR6 TAAR1 TAAR2 HTR5A OR6T1 SFRP4 SFRP5 SFRP2 LPAR6 MRGPRD GPR16
4.964136,4.340066,sequence-specific double-stranded DNA binding (GO:1990837),BORCS8-MEF2B BTBD8 SOX12 SOX11 ZW1
0.41200057,10.0712385,salt transmembrane transporter activity (GO:1901702),SLC22A24 SLC22A25 SLC22A6 SLC22A9 SLC17A3 SLC22A10 SLC22A1
5.1416006,4.4748282,enhancer sequence-specific DNA binding (GO:0001158),TFAP2B SLC2A4RG JUN CDX2 CDX1 H3F3A SMARCE1 ZBTB16 HMGA1 NFATC1 ISL1 POU4F1 SOX11 SMARCA4 GATAD2B NR5A2 NR5A1 SFPQ REL HNRNP
4.8703237,6.8603773,GTPase activity (GO:0003924),MX1 MX2 GTPBP4 RRAGB RRAGA DNM1P34 RRAGD RRAGC RABL
4.641168,6.322571,RNA polymerase I regulatory region sequence-specific DNA binding (GO:0001163),RRN3 SMARCB1 TAF1C PIH1D1 TAF1B BAZ2A UBTF SMARCA
5.8836546,6.0151067,mRNA 3'-UTR AU-rich region binding (GO:0035925),KHSRP CPEB2 ZFP36 CPEB1 ZC3H12A CPSF1 ZFP36L1 ELAVL1 CPEB3 RBMS3 ZFP36L
4.040841,11.307349,long-chain fatty acid-CoA ligase activity (GO:0004467),SLC27A2 ACSL3 ACSL1 ACSL6 ACSBG2 ACSL5 ACSBG1 ACSL4 SLC27A4 SLC27A
6.5550227,10.093721,peptidyl-proline 4-dioxygenase activity (GO:0031545),EGLN2 EGLN1 PDIA2 EGLN3 P4HB PDIL
7.6138086,7.747193,protein kinase activity (GO:0004672),CDK18 EGF PRKAB1 PASK TEK CDK10 CDK12 CDK13 CDK15 CDK16 CDK1
6.944274,7.3598256,histone demethylase activity (H3-K36 specific) (GO:0051864),KDM4A KDM8 KDM4B KDM2A KDM4C RIOX2 RIOX1 PHF8 KDM7
2.8196092,10.683477,purinergic nucleotide receptor activity (GO:0001614),P2RY13 P2RY14 P2RY12 PTAFR GPR34 GPR87 P2RX7 P2RX6 P2RX5 GPR171 P2RX4 P2RX3 P2RX2 P2RX1 P2RY
6.6398478,6.7584014,K63-linked polyubiquitin modification-dependent protein binding (GO:0070530),FAAP20 ZRANB3 MINDY2 ZRANB1 OTUD7B TNFAIP3 ZBTB1 OTUD7A RNF169 RNF168 PRPF8 PARP10 UIMC1 WDR81 SPRTN TAB2 IKBKG SQSTM1 ATRIP OPT
4.9014945,8.9716,metalloendopeptidase inhibitor activity (GO:0008191),NGF BST2 COL4A3 SPOCK3 TIMP3 SPOCK1 TIMP4 SPOCK2 TIMP1 FETUB TIMP2 REC
0.70350444,9.994135,alanine transmembrane transporter activity (GO:0022858),SLC36A2 SLC36A1 SLC36A4 SLC36A3 SLC38A7 SLC1A4 SLC38A
3.9753354,7.932923,cadherin binding involved in cell-cell adhesion (GO:0098641),ANXA1 ANXA2 TMOD3 TACSTD2 BAIAP2 PPP1CA CNN3 BAIAP2L1 PDLIM1 EPCAM RAB10 TRIM29 KRT18 PKP3 STXBP6 CDC42EP1 PAK4 PDLIM5 S100A1
2.8861167,6.5409856,phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595),OCRL INPPL1 FIG4 INPP5D INPP5B SYNJ2 PIKFYVE PTPMT1 SYNJ1 INPP5E INPP5F INPP5K INPP5
4.895514,9.096626,histone serine kinase activity (GO:0035174),PRKAA2 MELK AURKA VRK1 PRKAA1 AURKC AURK
6.359021,10.286054,protein disulfide oxidoreductase activity (GO:0015035),ERO1B ERO1A TXNL1 TXN GFER GLRX ENOX2 CHCHD4 CCS SCO2 DNAJC10 STAB1 STAB2 TXNDC2 TXNDC
3.932677,9.999027,serotonin receptor activity (GO:0099589),OR10J6P HTR1F HTR1D HTR1E HTR1B HTR3D HTR3E HTR3B HTR1A HTR3C HTR3A HTR5A OR5T3 OR5T2 OR6T1 ZAC
3.6794138,10.135488,serotonin-gated cation-selective channel activity (GO:0022850),CHRNA3 HTR3D ZACN HTR3E HTR3B HTR3C HTR3
5.2685323,8.158544,ion channel inhibitor activity (GO:0008200),CAV3 AMBP STX8 SLC30A1 FKBP1B RASA1 VAMP8 WNK1 WNK3 NEDD4 WNK4 CALM2 PHPT1 ANKRD36C STX1A CFTR CALM
2.9808974,7.7727685,low-density lipoprotein particle receptor binding (GO:0050750),CRP SYT1 LANCL1 CLTC PCSK9 APOA5 CLU AP2A1 DKK1 LRPAP1 HSP90B1 PICALM DNAJA1 HSPG2 SNX17 APOE LDLRAP1 ANKRA2 APOB AP2M
3.0012474,8.319059,PDZ domain binding (GO:0030165),PLEKHA2 PLEKHA1 CADM1 ARHGAP29 SSTR2 CRIM1 CRIPT GNG12 TGFBR3 SLC9A3 ACOX1 RAPGEF2 SLC26A
5.2578588,10.732222,histone deacetylase activity (GO:0004407),MBD3 SIRT6 SIRT1 SIRT2 SAP30 BRMS1 REST BRMS1L RCOR
4.562278,8.601968,calmodulin-dependent protein kinase activity (GO:0004683),CAMK1D DAPK1 PHKA2 PHKB PHKA1 MAPKAPK5 MAPKAPK2 MAPKAPK3 CAMK4 CAMK1 CAMK1
0.7282666,10.714422,sodium:bicarbonate symporter activity (GO:0008510),SLC4A8 SLC4A9 SLC4A1 SLC4A2 SLC4A3 SLC4A10 SLC4A4 SLC4A
4.8476176,3.8735971,intronic transcription regulatory region sequence-specific DNA binding (GO:0001161),ZC3H6 HSF1 ZNF350 ZC3H4 HSF2 NKX2-1 ZC3H8 GRHL
6.9114747,9.302758,activin binding (GO:0048185),ACVR1 FKBP1A ACVRL1 SMURF1 FST FSTL3 ENG SMAD7 ACVR1B ACVR2
6.014737,10.9073105,adrenergic receptor binding (GO:0031690),MAGI2 APLP1 ARRDC3 PDE4D ADRB1 ADRA2C SLC9A3R1 ADRA2A GRK2 UCHL1 DLG4 NEDD4 C1QBP RAPGEF2 GNA
0.478011,10.322061,amino-acid betaine transmembrane transporter activity (GO:0015199),SLC22A5 SLC25A2 SLC22A4 SLC22A16 SLC25A20 SLC25A1
3.2907999,10.322689,G-protein coupled purinergic nucleotide receptor activity (GO:0045028),P2RY13 P2RY14 P2RY12 GPR171 PTAFR GPR34 P2RY1 GPR8
6.68522,9.229661,activin receptor binding (GO:0070697),MAGI2 CFC1B INHBA TDGF1P3 SMAD6 NODAL TDGF1 CFC
3.803041,5.491008,protein-lysine N-methyltransferase activity (GO:0016279),SETD1A SETDB2 SETD1B ASH1L CAMKMT METTL22 ETFBKMT EEF1AKMT4 EEF1AKMT3 EZH2 EEF1AKMT
3.8597605,9.452349,"hydroxymethyl-, formyl- and related transferase activity (GO:0016742)",MTFMT ATIC SHMT2 SHMT1 GART FTC
2.6003566,10.993172,cyclic nucleotide binding (GO:0030551),POPDC3 POPDC2 PDE4D TMEM173 PDE11A CNBD2 PDE10A RAPGEF2 CNGB3 PDE2A CNGA2 CNGA3 PDE4B CNGA4 PDE4A PDE5A HCN1 RAPGEF4 BVES CNGB1 CNGA
4.862565,10.213604,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity (GO:0008532)",B3GNT9 B3GNT8 B3GNT7 B4GAT1 B3GNT6 B3GNT5 B3GNT4 B3GNT3 B3GALT4 B3GNT
2.127243,8.942109,potassium ion antiporter activity (GO:0022821),SLC24A3 SLC24A2 SLC24A5 SLC24A4 SLC24A1 SLC9C1 SLC9C2 SLC9A1 SLC9A2 SLC9A3 SLC9A4 SLC9A5 SLC9A6 SLC9A7 SLC9A8 SLC9A
6.734235,9.124229,type I transforming growth factor beta receptor binding (GO:0034713),TGFB1 FKBP1A SMAD2 TGFB3 ENG SMAD7 SMAD6 TGFBR
5.9991584,6.0800266,AU-rich element binding (GO:0017091),CPSF1 ZFP36L1 ELAVL1 MEX3D ELAVL3 ELAVL4 ZFP36L2 EXOSC8 EXOSC7 KHSRP CPEB2 NUDT21 ZFP36 CPEB1 ZC3H12A DND1 EXOSC9 EXOSC4 CPEB3 RBMS3 HNRNPA
2.0192826,9.945906,ion transmembrane transporter activity (GO:0015075),ABCA1 SLC4A11 TRPV3 TRPV4 TRPV1 SLC4A10 ATP11B TRPV2 SLC9B1 SLC9B2 SLC4A8 SLC4A9 SCNN1G P2RX5 TRPV5 TRPV6 PLP2 KCNK
4.7251563,11.779282,steroid hydroxylase activity (GO:0008395),CYP7B1 CYP8B1 CYP39A1 CYP2W1 CYP27A1 CYP2G1P CYP2C9 CYP2A7 CYP2U1 CYP2A6 CYP2C8 CYP2S1 CYP11B2 CYP21A2 CYP11B1 CYP1A1 CYP2E
7.1950564,8.61351,1-phosphatidylinositol-3-kinase regulator activity (GO:0046935),PIK3R1 CCKBR PIK3R5 PIK3R3 PIK3R2 PIK3R
3.9752543,5.313069,protein methyltransferase activity (GO:0008276),PRMT7 PRMT6 SUZ12 EED PRMT9 ARMT1 PRMT3 FAM98A PRMT2 PRMT5 PRMT1 FBXO11 WDR77 METTL22 ETFBKMT CARM1 FAM98B EEF1AKMT4 EEF1AKMT3 EZH2 EEF1AKMT
4.6045976,6.3514023,RNA polymerase I core binding (GO:0001042),RRN3P1 RRN3 TCOF1 ERBB2 NOLC1 SPTY2D
2.2061992,10.257071,voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030),CATSPER2 HCN4 KCND2 CACNA1G PKD2 CACNA1I CACNA1H SCN9A SCN11A SCN10A SCN7A SCN8A SCN5A SCN3A SCN4B SCN4A SCN1A HCN1 SCN3B SCN2A HCN3 HCN2 SCN1
2.357861,7.8183146,phosphatidylethanolamine binding (GO:0008429),MAP1LC3A PLTP CD300A NF1 PEBP1 ESYT
5.95777,9.896252,exo-alpha-sialidase activity (GO:0004308),NEU3 CTSA NEU4 GLB1 NEU1 NEU
7.2413554,6.1050673,endodeoxyribonuclease activity (GO:0004520),MBD4 GEN1 ZRANB3 XRCC3 XRCC2 BIVM-ERCC5 RAD50 SETMAR RAD51C ERCC1 RAD51B RAD51 RAD51D DNASE1 ERCC4 ERCC5 APLF DMC1 APEX1 DNA2 SLX1A DNASE1L3 MRE11 DNASE1L
1.5615177,9.0764065,divalent inorganic cation transmembrane transporter activity (GO:0072509),SLC30A8 SLC30A7 MMGT1 SLC39A1 SLC30A4 SLC30A3 SLC11A2 SLC30A6 SLC30A5 SLC39A12 ZDHHC13 NIPA1 SLC39A11 ATP2B3 SLC30A2 SLC39A14 SLC30A1 SLC39A13 ATP2B1 ZDHHC17 CLDN16 SLC39A1
6.1994414,9.657146,iron ion binding (GO:0005506),MIOX PHYH TYW5 TET3 TET2 TET1 JMJD6 TF SCD KIAA1456 FDX1 ETHE1 MELTF ISCU ACO
7.8596,8.472646,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)",RYK GPC4 GPC6 PTK7 ROR2 ROR
